"Occurrence_ID"	"Island_ID"	"OceanRegion"	"Archipelagoname"	"IslandName"	"Class"	"Order"	"Family"	"Species_name"	"Species_ID"	"Status"	"Body_mass"	"Log_mass"	"Surrogate_used_mass"	"Flying"	"Diet"	"Long"	"Lat"	"Area"	"Dist"	"SLMP"	"Elev"	"status.binary"
395	27	"Pacific"	"Bismarck"	"UmboiIsland"	"Reptilia"	"Squamata"	"Gekkonidae"	"Lepidodactylus lugubris"	185	"Extant"	1.4	0.146128036	0	0	1	147.919974	-5.634676	870.99	813.78	0.608	1493	0
396	28	"Pacific"	"BoninIslands"	"Haha-Jima"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus pselaphon"	292	"Extant"	424.334619	2.627708465	1	1	3	142.157199	26.667203	22.49	1553.12	0.295	374	0
397	28	"Pacific"	"BoninIslands"	"Haha-Jima"	"Aves"	"Columbiformes"	"Columbidae"	"Columba janthina"	60	"Extant"	397	2.598790507	0	1	1	142.157199	26.667203	22.49	1553.12	0.295	374	0
398	28	"Pacific"	"BoninIslands"	"Haha-Jima"	"Aves"	"Passeriformes"	"Corvidae"	"Corvus macrorhynchos"	74	"Extinct"	519.25	2.715376505	0	1	1	142.157199	26.667203	22.49	1553.12	0.295	374	1
399	28	"Pacific"	"BoninIslands"	"Haha-Jima"	"Aves"	"Passeriformes"	"Zosteropidae"	"Apalopteron familiare"	10	"Extant"	15	1.176091259	0	1	2	142.157199	26.667203	22.49	1553.12	0.295	374	0
400	28	"Pacific"	"BoninIslands"	"Haha-Jima"	"Aves"	"Passeriformes"	"Pycnonotidae"	"Microscelis amaurotis"	212	"Extant"	75	1.875061263	1	1	2	142.157199	26.667203	22.49	1553.12	0.295	374	0
401	28	"Pacific"	"BoninIslands"	"Haha-Jima"	"Aves"	"Passeriformes"	"Zosteropidae"	"Zosterops japonicus"	369	"Extant"	11.3	1.053078443	0	1	1	142.157199	26.667203	22.49	1553.12	0.295	374	0
402	28	"Pacific"	"BoninIslands"	"Haha-Jima"	"Aves"	"Passeriformes"	"Muscicapidae"	"Monticola solitarius"	219	"Extant"	53.75	1.730378469	0	1	1	142.157199	26.667203	22.49	1553.12	0.295	374	0
403	28	"Pacific"	"BoninIslands"	"Haha-Jima"	"Aves"	"Passeriformes"	"Turdidae"	"Zoothera dauma"	357	"Extant"	155.25	2.191031609	0	1	1	142.157199	26.667203	22.49	1553.12	0.295	374	0
404	28	"Pacific"	"BoninIslands"	"Haha-Jima"	"Aves"	"Passeriformes"	"Sylviidae"	"Cettia diphone"	35	"Extant"	13.5	1.130333768	0	1	1	142.157199	26.667203	22.49	1553.12	0.295	374	0
405	28	"Pacific"	"BoninIslands"	"Haha-Jima"	"Aves"	"Passeriformes"	"Fringillidae"	"Carduelis sinica"	32	"Extant"	18.6	1.269512944	0	1	1	142.157199	26.667203	22.49	1553.12	0.295	374	0
406	29	"Pacific"	"CookIslands"	"Atiu"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus rarotongensis"	307	"Extant"	95.75	1.981138783	1	1	3	-158.114432	-19.995684	29.48	4956.71	0.185	74	0
407	29	"Pacific"	"CookIslands"	"Atiu"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula pacifica"	105	"Extant"	395	2.596597096	0	1	3	-158.114432	-19.995684	29.48	4956.71	0.185	74	0
408	29	"Pacific"	"CookIslands"	"Atiu"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula aurorae"	96	"Extinct"	509.7371795	2.707346312	1	1	3	-158.114432	-19.995684	29.48	4956.71	0.185	74	1
409	29	"Pacific"	"CookIslands"	"Atiu"	"Aves"	"Columbiformes"	"Columbidae"	"Gallicolumba erythroptera"	129	"Extinct"	113.5	2.054995862	0	1	1	-158.114432	-19.995684	29.48	4956.71	0.185	74	1
410	29	"Pacific"	"CookIslands"	"Atiu"	"Aves"	"Psittaciformes"	"Psittacidae"	"Vini kuhlii"	348	"Extinct"	39.875	1.600700696	1	1	1	-158.114432	-19.995684	29.48	4956.71	0.185	74	1
411	29	"Pacific"	"CookIslands"	"Atiu"	"Reptilia"	"Squamata"	"Gekkonidae"	"Hoplodactylus duvaucelii"	165	"Extant"	118	2.071882007	0	0	2	-158.114432	-19.995684	29.48	4956.71	0.185	74	0
412	29	"Pacific"	"CookIslands"	"Atiu"	"Reptilia"	"Squamata"	"Scincidae"	"Oligosoma lineoocellatum"	241	"Extant"	26.51	NA	1	0	2	-158.114432	-19.995684	29.48	4956.71	0.185	74	0
413	30	"Pacific"	"CookIslands"	"Mangaia"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus tonganus"	299	"Extant"	418.333	2.621522125	0	1	1	-157.91943	-21.928127	48.54	4902.74	0.178	140	0
414	30	"Pacific"	"CookIslands"	"Mangaia"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus rarotongensis"	307	"Extinct"	95.75	1.981138783	1	1	3	-157.91943	-21.928127	48.54	4902.74	0.178	140	1
415	30	"Pacific"	"CookIslands"	"Mangaia"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula aurorae"	96	"Extinct"	509.7371795	2.707346312	1	1	3	-157.91943	-21.928127	48.54	4902.74	0.178	140	1
416	30	"Pacific"	"CookIslands"	"Mangaia"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula galeata"	101	"Extinct"	509.7371795	2.707346312	1	1	3	-157.91943	-21.928127	48.54	4902.74	0.178	140	1
417	30	"Pacific"	"CookIslands"	"Mangaia"	"Aves"	"Columbiformes"	"Columbidae"	"Gallicolumba erythroptera"	129	"Extinct"	113.5	2.054995862	0	1	1	-157.91943	-21.928127	48.54	4902.74	0.178	140	1
418	30	"Pacific"	"CookIslands"	"Mangaia"	"Aves"	"Columbiformes"	"Columbidae"	"Gallicolumba nui"	133	"Extinct"	146.49	2.165807979	1	1	1	-157.91943	-21.928127	48.54	4902.74	0.178	140	1
419	30	"Pacific"	"CookIslands"	"Mangaia"	"Aves"	"Galliformes"	"Rallidae"	"Gallirallus ripleyi"	141	"Extinct"	362.7916667	NA	1	0	1	-157.91943	-21.928127	48.54	4902.74	0.178	140	1
420	30	"Pacific"	"CookIslands"	"Mangaia"	"Aves"	"Psittaciformes"	"Psittacidae"	"Vini sinotoi"	349	"Extinct"	39.875	1.600700696	1	1	1	-157.91943	-21.928127	48.54	4902.74	0.178	140	1
421	30	"Pacific"	"CookIslands"	"Mangaia"	"Aves"	"Psittaciformes"	"Psittacidae"	"Vini vidivici"	351	"Extinct"	39.875	1.600700696	1	1	1	-157.91943	-21.928127	48.54	4902.74	0.178	140	1
422	30	"Pacific"	"CookIslands"	"Mangaia"	"Aves"	"Psittaciformes"	"Psittacidae"	"Vini kuhlii"	348	"Extinct"	39.875	1.600700696	1	1	1	-157.91943	-21.928127	48.54	4902.74	0.178	140	1
423	30	"Pacific"	"CookIslands"	"Mangaia"	"Reptilia"	"Squamata"	"Gekkonidae"	"Hoplodactylus duvaucelii"	165	"Extant"	118	2.071882007	0	0	2	-157.91943	-21.928127	48.54	4902.74	0.178	140	0
424	30	"Pacific"	"CookIslands"	"Mangaia"	"Reptilia"	"Squamata"	"Scincidae"	"Oligosoma lineoocellatum"	241	"Extant"	26.51	NA	1	0	2	-157.91943	-21.928127	48.54	4902.74	0.178	140	0
425	31	"Pacific"	"CookIslands"	"Mitiaro"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula pacifica"	105	"Extant"	395	2.596597096	0	1	3	-157.702198	-19.867127	24.7	5002.13	0.186	15	0
426	31	"Pacific"	"CookIslands"	"Mitiaro"	"Reptilia"	"Squamata"	"Gekkonidae"	"Hoplodactylus duvaucelii"	165	"Extant"	118	2.071882007	0	0	2	-157.702198	-19.867127	24.7	5002.13	0.186	15	0
427	31	"Pacific"	"CookIslands"	"Mitiaro"	"Reptilia"	"Squamata"	"Scincidae"	"Oligosoma lineoocellatum"	241	"Extant"	26.51	NA	1	0	2	-157.702198	-19.867127	24.7	5002.13	0.186	15	0
428	32	"Pacific"	"CookIslands"	"Rarotonga"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus tonganus"	299	"Extant"	418.333	2.621522125	0	1	1	-159.777546	-21.234623	69.11	4746.59	0.176	402	0
429	32	"Pacific"	"CookIslands"	"Rarotonga"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus rarotongensis"	307	"Extant"	95.75	1.981138783	1	1	3	-159.777546	-21.234623	69.11	4746.59	0.176	402	0
430	32	"Pacific"	"CookIslands"	"Rarotonga"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula pacifica"	105	"Extant"	395	2.596597096	0	1	3	-159.777546	-21.234623	69.11	4746.59	0.176	402	0
431	32	"Pacific"	"CookIslands"	"Rarotonga"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis cinerascens"	13	"Extant"	82.9	1.918554531	0	1	2	-159.777546	-21.234623	69.11	4746.59	0.176	402	0
432	32	"Pacific"	"CookIslands"	"Rarotonga"	"Aves"	"Psittaciformes"	"Psittacidae"	"Vini kuhlii"	348	"Extinct"	39.875	1.600700696	1	1	1	-159.777546	-21.234623	69.11	4746.59	0.176	402	1
433	32	"Pacific"	"CookIslands"	"Rarotonga"	"Reptilia"	"Squamata"	"Gekkonidae"	"Hoplodactylus duvaucelii"	165	"Extant"	118	2.071882007	0	0	2	-159.777546	-21.234623	69.11	4746.59	0.176	402	0
434	32	"Pacific"	"CookIslands"	"Rarotonga"	"Reptilia"	"Squamata"	"Scincidae"	"Oligosoma lineoocellatum"	241	"Extant"	26.51	NA	1	0	2	-159.777546	-21.234623	69.11	4746.59	0.176	402	0
435	33	"Pacific"	"Fiji"	"Kadavu"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus samoensis"	296	"Extant"	310	2.491361694	0	1	3	178.229696	-19.04123	449.61	2681.88	0.206	709	0
436	33	"Pacific"	"Fiji"	"Kadavu"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus samoensis"	296	"Extant"	310	2.491361694	0	1	3	178.229696	-19.04123	449.61	2681.88	0.206	709	0
437	33	"Pacific"	"Fiji"	"Kadavu"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus tonganus"	299	"Extant"	418.333	2.621522125	0	1	1	178.229696	-19.04123	449.61	2681.88	0.206	709	0
438	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Columbiformes"	"Columbidae"	"Columba vitiensis"	65	"Extant"	353	2.547774705	0	1	2	178.229696	-19.04123	449.61	2681.88	0.206	709	0
439	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Columbiformes"	"Columbidae"	"Gallicolumba stairi"	137	"Extant"	171	2.23299611	0	1	1	178.229696	-19.04123	449.61	2681.88	0.206	709	0
440	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula latrans"	103	"Extant"	509.7371795	2.707346312	1	1	3	178.229696	-19.04123	449.61	2681.88	0.206	709	0
441	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus perousii"	305	"Extant"	93.5	1.970811611	0	1	3	178.229696	-19.04123	449.61	2681.88	0.206	709	0
442	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus layardi"	304	"Extant"	141.9315789	2.152079034	1	1	3	178.229696	-19.04123	449.61	2681.88	0.206	709	0
443	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Cuculiformes"	"Cuculidae"	"Eudynamys taitensis"	119	"Extant"	117	2.068185862	0	1	3	178.229696	-19.04123	449.61	2681.88	0.206	709	0
444	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Cuculiformes"	"Cuculidae"	"Cacomantis flabelliformis"	26	"Extant"	49.8	1.697229343	0	1	1	178.229696	-19.04123	449.61	2681.88	0.206	709	0
445	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Gruiformes"	"Rallidae"	"Gallirallus philippensis"	140	"Extant"	207.5	2.317018101	0	1	1	178.229696	-19.04123	449.61	2681.88	0.206	709	0
446	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Passeriformes"	"Campephagidae"	"Lalage maculosa"	176	"Extant"	30.3	1.481442629	0	1	1	178.229696	-19.04123	449.61	2681.88	0.206	709	0
447	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Passeriformes"	"Turdidae"	"Turdus poliocephalus"	341	"Extant"	64.895	1.812211237	0	1	1	178.229696	-19.04123	449.61	2681.88	0.206	709	0
448	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Passeriformes"	"Zosteropidae"	"Zosterops explorator"	365	"Extant"	10.5	1.021189299	0	1	1	178.229696	-19.04123	449.61	2681.88	0.206	709	0
449	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Passeriformes"	"Zosteropidae"	"Zosterops lateralis"	371	"Extant"	12.7	1.103803721	0	1	1	178.229696	-19.04123	449.61	2681.88	0.206	709	0
450	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Passeriformes"	"Meliphagidae"	"Foulehaio carunculatus"	124	"Extant"	37	1.568201724	0	1	1	178.229696	-19.04123	449.61	2681.88	0.206	709	0
451	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis tabuensis"	20	"Extant"	62.5	1.795880017	0	1	3	178.229696	-19.04123	449.61	2681.88	0.206	709	0
452	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Passeriformes"	"Estrildidae"	"Erythrura pealii"	116	"Extant"	14.425	1.159115822	1	1	1	178.229696	-19.04123	449.61	2681.88	0.206	709	0
453	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Psittaciformes"	"Psittacidae"	"Prosopeia tabuensis"	273	"Extant"	232	2.365487985	0	1	3	178.229696	-19.04123	449.61	2681.88	0.206	709	0
454	33	"Pacific"	"Fiji"	"Kadavu"	"Aves"	"Psittaciformes"	"Psittacidae"	"Vini solitarius"	350	"Extant"	83.6	1.922206277	0	1	1	178.229696	-19.04123	449.61	2681.88	0.206	709	0
455	33	"Pacific"	"Fiji"	"Kadavu"	"Reptilia"	"Squamata"	"Iguanidae"	"Brachylophus fasciatus"	23	"Extant"	162	2.209515015	0	0	1	178.229696	-19.04123	449.61	2681.88	0.206	709	0
456	34	"Pacific"	"Fiji"	"Taveuni"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Mirimiri acrodonta"	215	"Extant"	250.5	2.39880773	0	1	3	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
457	34	"Pacific"	"Fiji"	"Taveuni"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus samoensis"	296	"Extant"	310	2.491361694	0	1	3	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
458	34	"Pacific"	"Fiji"	"Taveuni"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Notopteris macdonaldi"	236	"Extant"	65.14	1.813847754	0	1	3	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
459	34	"Pacific"	"Fiji"	"Taveuni"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus tonganus"	299	"Extant"	418.333	2.621522125	0	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
460	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Columbiformes"	"Columbidae"	"Columba vitiensis"	65	"Extant"	353	2.547774705	0	1	2	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
461	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Columbiformes"	"Columbidae"	"Gallicolumba stairi"	137	"Extant"	171	2.23299611	0	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
462	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula latrans"	103	"Extant"	509.7371795	2.707346312	1	1	3	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
463	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus perousii"	305	"Extant"	93.5	1.970811611	0	1	3	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
464	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus victor"	313	"Extant"	95	1.977723605	1	1	3	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
465	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Cuculiformes"	"Cuculidae"	"Eudynamys taitensis"	119	"Extant"	117	2.068185862	0	1	3	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
466	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Cuculiformes"	"Cuculidae"	"Cacomantis flabelliformis"	26	"Extant"	49.8	1.697229343	0	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
467	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Gruiformes"	"Rallidae"	"Gallirallus philippensis"	140	"Extant"	207.5	2.317018101	0	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
468	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Gruiformes"	"Rallidae"	"Gallirallus philippensis"	140	"Extant"	207.5	2.317018101	0	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
469	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Gruiformes"	"Rallidae"	"Gallirallus philippensis"	140	"Extant"	207.5	2.317018101	0	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
470	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Passeriformes"	"Campephagidae"	"Lalage maculosa"	176	"Extant"	30.3	1.481442629	0	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
471	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Passeriformes"	"Turdidae"	"Turdus poliocephalus"	341	"Extant"	64.895	1.812211237	0	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
472	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Passeriformes"	"Zosteropidae"	"Zosterops explorator"	365	"Extant"	10.5	1.021189299	0	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
473	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Passeriformes"	"Zosteropidae"	"Zosterops lateralis"	371	"Extant"	12.7	1.103803721	0	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
474	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis tabuensis"	20	"Extant"	62.5	1.795880017	0	1	3	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
475	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Passeriformes"	"Estrildidae"	"Erythrura pealii"	116	"Extant"	14.425	1.159115822	1	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
476	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Psittaciformes"	"Psittacidae"	"Vini solitarius"	350	"Extant"	83.6	1.922206277	0	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
477	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Psittaciformes"	"Psittacidae"	"Phigys solitarius"	266	"Extant"	83.6	1.922206277	0	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
478	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Psittaciformes"	"Psittacidae"	"Charmosyna amabilis"	40	"Extant"	36.2	1.558708571	1	1	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
479	34	"Pacific"	"Fiji"	"Taveuni"	"Aves"	"Psittaciformes"	"Psittacidae"	"Prosopeia personata"	272	"Extant"	322	2.507855872	0	1	2	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
480	34	"Pacific"	"Fiji"	"Taveuni"	"Reptilia"	"Squamata"	"Iguanidae"	"Brachylophus fasciatus"	23	"Extant"	162	2.209515015	0	0	1	179.956647	-16.926998	148.28	2941.13	0.291	1075	0
481	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Columbiformes"	"Columbidae"	"Zenaida galapagoensis"	355	"Extant"	111.9	2.048830087	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
482	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Cuculiformes"	"Cuculidae"	"Coccyzus melacoryphus"	57	"Extant"	49.9	1.698100546	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
483	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Passeriformes"	"Emberizidae"	"Geospiza fortis"	158	"Extant"	24	1.380211242	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
484	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Passeriformes"	"Emberizidae"	"Geospiza fuliginosa"	159	"Extant"	14.5	1.161368002	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
485	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Passeriformes"	"Emberizidae"	"Geospiza magnirostris"	160	"Extant"	34.5	1.537819095	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
486	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Passeriformes"	"Thraupidae"	"Camarhynchus parvulus"	30	"Extant"	13.2	1.120573931	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
487	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Passeriformes"	"Thraupidae"	"Camarhynchus crassirostris"	28	"Extant"	35.5	1.550228353	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
488	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Passeriformes"	"Thraupidae"	"Camarhynchus psittacula"	31	"Extant"	18.7	1.271841607	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
489	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Passeriformes"	"Thraupidae"	"Camarhynchus pallidus"	29	"Extant"	23.1	1.36361198	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
490	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Passeriformes"	"Thraupidae"	"Certhidea olivacea"	34	"Extant"	9.5	0.977723605	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
491	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Passeriformes"	"Tyrannidae"	"Myiarchus magnirostris"	224	"Extant"	14.7	1.167317335	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
492	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Passeriformes"	"Mimidae"	"Nesomimus parvulus"	232	"Extant"	53.7	1.729974286	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
493	35	"Pacific"	"Galapagos"	"Fernandina"	"Aves"	"Passeriformes"	"Parulidae"	"Dendroica petechia"	87	"Extant"	10.28333333	1.012133914	0	1	1	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
496	35	"Pacific"	"Galapagos"	"Fernandina"	"Reptilia"	"Squamata"	"Tropiduridae"	"Microlophus albemarlensis"	209	"Extant"	43.7	1.640481437	0	0	2	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
497	35	"Pacific"	"Galapagos"	"Fernandina"	"Reptilia"	"Squamata"	"Iguanidae"	"Conolophus subcristatus"	66	"Extant"	7000	3.84509804	0	0	2	-91.512937	-0.385734	649.11	1182.23	0.335	1462	0
498	35	"Pacific"	"Galapagos"	"Fernandina"	"Reptilia"	"Testudines"	"Testudinidae"	"Chelonoidis phantastica"	51	"Extinct"	42405	NA	0	0	3	-91.512937	-0.385734	649.11	1182.23	0.335	1462	1
499	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Columbiformes"	"Columbidae"	"Zenaida galapagoensis"	355	"Extant"	111.9	2.048830087	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
500	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Cuculiformes"	"Cuculidae"	"Coccyzus melacoryphus"	57	"Extant"	49.9	1.698100546	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
501	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Cuculiformes"	"Cuculidae"	"Crotophaga ani"	79	"Extant"	111.7333333	2.048182755	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
502	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Passeriformes"	"Emberizidae"	"Geospiza fortis"	158	"Extant"	24	1.380211242	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
503	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Passeriformes"	"Emberizidae"	"Geospiza fuliginosa"	159	"Extant"	14.5	1.161368002	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
504	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Passeriformes"	"Emberizidae"	"Geospiza magnirostris"	160	"Extant"	34.5	1.537819095	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
505	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Passeriformes"	"Thraupidae"	"Camarhynchus parvulus"	30	"Extant"	13.2	1.120573931	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
506	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Passeriformes"	"Thraupidae"	"Camarhynchus crassirostris"	28	"Extant"	35.5	1.550228353	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
507	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Passeriformes"	"Thraupidae"	"Camarhynchus pallidus"	29	"Extant"	23.1	1.36361198	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
508	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Passeriformes"	"Thraupidae"	"Certhidea olivacea"	34	"Extant"	9.5	0.977723605	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
509	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Passeriformes"	"Tyrannidae"	"Myiarchus magnirostris"	224	"Extant"	14.7	1.167317335	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
510	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Passeriformes"	"Mimidae"	"Nesomimus parvulus"	232	"Extant"	53.7	1.729974286	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
511	36	"Pacific"	"Galapagos"	"Isabela"	"Aves"	"Passeriformes"	"Parulidae"	"Dendroica petechia"	87	"Extant"	10.28333333	1.012133914	0	1	1	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
512	36	"Pacific"	"Galapagos"	"Isabela"	"Reptilia"	"Squamata"	"Iguanidae"	"Conolophus subcristatus"	66	"Extant"	7000	3.84509804	0	0	2	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
513	36	"Pacific"	"Galapagos"	"Isabela"	"Reptilia"	"Squamata"	"Tropiduridae"	"Microlophus albemarlensis"	209	"Extant"	43.7	1.640481437	0	0	2	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
514	36	"Pacific"	"Galapagos"	"Isabela"	"Reptilia"	"Testudines"	"Testudinidae"	"Chelonoidis becki"	47	"Extant"	70121	NA	0	0	3	-91.184344	-0.559293	4726.57	1144.63	0.24	1685	0
